,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Time
118,A3mqOK4Vvnw,GG GAMING,EVENT TOH HOGA NA MERI JAAN! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-19,729,154.0,,0,PT4H15M19S,hd,false,19:29:24
119,YPzlavVJmDQ,GG GAMING,HAPPY BANDHILKI DAY❤️‍🔥! l PETER PATIL IN #tlrp  #bandhilki  #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-18,1390,205.0,,0,PT4H14M21S,hd,false,19:04:25
120,gFY6MeJ8rTI,GG GAMING,NAMASTE DOSTO! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-17,2062,267.0,,0,PT6H13M54S,hd,false,21:35:32
121,VhnYOmOzPiI,GG GAMING,WASSUP! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-16,3135,348.0,,0,PT5H32M15S,hd,false,20:56:36
122,WL4W3HYI0aI,GG GAMING,HEMLO DOMSTO! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-15,932,149.0,,0,PT3H21M11S,hd,false,18:00:42
123,qmP1aWRrpls,GG GAMING,AAO BAATE KARE! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-14,1320,169.0,,0,PT3H17M45S,hd,false,19:54:08
124,eAU7aYo2fr8,GG GAMING,KYA KARE AAJ? l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-13,1522,215.0,,0,PT4H59M5S,hd,false,20:50:32
125,SuYi4wBm7CY,GG GAMING,CONSISTENCY  BOLTE! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-12,858,166.0,,0,PT6H3S,hd,false,20:54:26
126,ccW17Ry-YyI,GG GAMING,HAPPY BIRTHDAY TO ME! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-06,1224,210.0,,5,PT7H43S,hd,false,22:30:51
127,vDjbsrArKmY,GG GAMING,WWE 2K22 AND GTA 5 RP l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-03,1017,158.0,,1,PT6H45M14S,hd,false,22:11:46
128,iaACEN8mawk,GG GAMING,KESE HO? l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-02,1464,219.0,,0,PT4H6M58S,hd,false,20:50:16
129,FVI9CgWJLAo,GG GAMING,ROR? l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-12-01,1647,199.0,,1,PT5H15M33S,hd,false,19:57:52
130,-QzM6s1yzBQ,GG GAMING,Smith Bhitrya Palalas ka?🤣 #tlrp #gta5 #gtarp #shorts,,,2022-12-01,2349,,,19,PT1M,hd,false,12:50:56
131,WxI3it9pbd4,GG GAMING,CHAL SHANA BANN! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-30,2234,290.0,,4,PT6H28M23S,hd,false,21:51:45
132,JJA3M66l2tw,GG GAMING,BHAM BHAM BHAM! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-29,1596,217.0,,0,PT6H45M46S,hd,false,21:57:10
133,8W7Y0bEvR1c,GG GAMING,PETER PATIL IN DA HOUSE! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-28,1062,158.0,,0,PT4H14M33S,hd,false,20:10:10
134,DWrr7GQtr4o,GG GAMING,Normal Day In TLRP 🤣 #shorts #tlrp,edited by - yadnesh,,2022-11-28,5123,,,9,PT32S,hd,false,05:44:38
135,y_n5UBgI1sY,GG GAMING,PETER PATIL THE CIVILIAN!! l JOIN MEMBERSHIP NOWW! #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-28,1517,220.0,,2,PT11H35M1S,hd,false,02:50:50
136,Us7kPqMZCWw,GG GAMING,MATTER TOH HOGA NA MERI JAAAN! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Join this channel to get access to perks:
https://www.youtube.com/channel/UCYtcvVbTy2pUbURMBFR1F8w/join
_________________________
Social Media:-
Instagram:- https://www.instagram.com/gg_.ftw/
________________________
Pc Specs:-
ryzen 5 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
tags:-
#gggaming 
#gamer  
#pcgamer  
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-26,1189,148.0,,0,PT4H22M14S,hd,false,18:40:04
137,GPky5kXV5PQ,GG GAMING,HELLEW! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Starting Music :
_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.
_________________________
Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
________________________
Pc Specs:-
ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-24,1451,206.0,,2,PT8H26M16S,hd,false,19:33:03
138,XyC3gGOWT_c,GG GAMING,NOT FEELING WELL! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________

Starting Music : 

_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.

_________________________

Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
Facebook:
_________________________
Pc Specs:-

ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________

#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-23,1748,226.0,,0,PT7H44M59S,hd,false,18:30:16
139,oqcS4oAMbjQ,GG GAMING,MONETIZATION IS BACK! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Starting Music :
_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.
_________________________
Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
________________________
Pc Specs:-
ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-22,1141,188.0,,2,PT6H4M45S,hd,false,20:23:05
140,6WCfFtv619U,GG GAMING,THE TASK! l PETER PATIL IN #tlrp  #tlrpremap #facecam,"You Can Support the stream with Appreciation :
 Phonepe/Gpay : 7506697036 / GGGAMING@KOTAK
_________________________
Starting Music :
_________________________
About-:
Hey everyone this is GG here. Will be streaming everyday on this channel for every streaming update and many more do subscribe to our channel and also dont forget to select bell icon on all.
_________________________
Social Media:-
Instagram: https://www.instagram.com/ll_gauraavvv_1871_ll/
________________________
Pc Specs:-
ryzen 3600
zotac 1660 super
16gb ram
a320 asus
ant esports 511mt cabinet
_________________________
#pcgamer 
#gamer 
#gggaming 
#gta5 
#roleplay","['shreeman legend', 'shreeman legend live', 'shreeman legend funny', 'shreeman legend reaction', 'tlrp', 'backfire studio', 'shreeman legend comedy', 'panda', 'india', 'hindi', 'solo', 'pubg mobile gameplay', 'pubg mobile panda', 'pubg mobile hindi', 'pubg mobile eng', 'pubgm gameplay', 'best settings', 'pubg mobile settings', 'pubg mobile best weapon', 'scout', 'gta 5', 'roleplay', 'grand theft auto v', 'impact', 'legacy', 'pubg pc lite', 'pc pubg', 'pubg pc', 'trading', 'gtav5', 'live', 'gtav', 'htrp', 'htrp live', 'rooter']",2022-11-20,711,113.0,,0,PT2H43M50S,hd,false,18:39:01
