"","video_id","channelTitle","title","description","tags","publishedAt","viewCount","likeCount","favouriteCount","commentCount","duration","definition","caption","Time","category","durationSecs"
"740","Q1Rz8h64AnU","Dusskit Gaming","smurfing for subscribers xd || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-08-11",24,6,NA,0,"PT2H17M23S","hd","false","19:22:17",2,8243
"741","89Ve8n__4kc","Dusskit Gaming","APEX LEGENDS LIVE STREAM INDIA|| APEX LEGENDS|| #INDIA #APEX LEGENDS #APEX LEGENDS LIVE #APEX INDIA","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#apex legends #apex live #apex live stream #apex legends live india #writh main #apex india #scout apex #apex pro","['apex legends live', 'apex legends funny moments', 'apex legends live stream', 'apex legends stream', 'apex legends gameplay ninja', 'apex legends gameplay live', 'apex legends moments epic', 'apex legends crossplay', 'apex live', 'apex legends season 8', 'apex legends', 'apex legends new legend', 'apex legends gameplay', 'apex legends nintendo switch', 'apex legends switch', 'apex legends ps5', 'apex legends arenas', 'apex legends arena gameplay', 'apex legends 3v3 mode', 'apex legends 3v3 arena']","2021-08-10",58,10,NA,0,"PT2H35M19S","hd","false","20:15:40",2,9319
"742","WhA6Nu4NPCk","Dusskit Gaming","APEX LEGENDS LIVE STREAM INDIA|| APEX LEGENDS|| #INDIA #APEX LEGENDS #APEX LEGENDS LIVE #APEX INDIA","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#apex legends #apex live #apex live stream #apex legends live india #writh main #apex india #scout apex #apex pro","['apex legends live', 'apex legends funny moments', 'apex legends live stream', 'apex legends stream', 'apex legends gameplay ninja', 'apex legends gameplay live', 'apex legends moments epic', 'apex legends crossplay', 'apex live', 'apex legends season 8', 'apex legends', 'apex legends new legend', 'apex legends gameplay', 'apex legends nintendo switch', 'apex legends switch', 'apex legends ps5', 'apex legends arenas', 'apex legends arena gameplay', 'apex legends 3v3 mode', 'apex legends 3v3 arena']","2021-08-10",5,1,NA,0,"PT7M11S","hd","false","17:19:58",2,431
"743","-W3S3iVCg58","Dusskit Gaming","APEX LEGENDS LIVE STREAM INDIA|| APEX LEGENDS|| #INDIA #APEX LEGENDS #APEX LEGENDS LIVE #APEX INDIA","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#apex legends #apex live #apex live stream #apex legends live india #writh main #apex india #scout apex #apex pro","['apex legends live', 'apex legends funny moments', 'apex legends live stream', 'apex legends stream', 'apex legends gameplay ninja', 'apex legends gameplay live', 'apex legends moments epic', 'apex legends crossplay', 'apex live', 'apex legends season 8', 'apex legends', 'apex legends new legend', 'apex legends gameplay', 'apex legends nintendo switch', 'apex legends switch', 'apex legends ps5', 'apex legends arenas', 'apex legends arena gameplay', 'apex legends 3v3 mode', 'apex legends 3v3 arena']","2021-08-09",28,4,NA,0,"PT2H48M58S","hd","false","19:50:22",2,10138
"744","Lojdeo39hG8","Dusskit Gaming","smurfing for subscribers xd || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-08-08",38,8,NA,0,"PT1H20M45S","hd","false","13:01:57",2,4845
"745","mlAIXr2tPdI","Dusskit Gaming","ROAD TO DIAMOND EZ || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-08-07",19,5,NA,0,"PT1H37M27S","hd","false","11:16:06",2,5847
"746","0qwDmW3e2a0","Dusskit Gaming","ROAD TO DIAMOND EZ || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-31",35,9,NA,0,"PT3H12M14S","hd","false","14:39:14",2,11534
"747","_rJxbyupMlA","Dusskit Gaming","ROAD TO DIAMOND EZ || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-30",10,5,NA,0,"PT9M37S","hd","false","17:04:40",2,577
"748","jPP5auBpc8w","Dusskit Gaming","ROAD TO DIAMOND EZ || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-29",37,8,NA,0,"PT2H42M58S","hd","false","19:22:16",2,9778
"749","ji3-vVRWaD4","Dusskit Gaming","ROAD TO DIAMOND EZ || PLAT GAMEPLAY ||#valoant #valorantindia #valorantlive #valo #diamond","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-28",20,9,NA,0,"PT2H35M56S","hd","false","19:00:01",2,9356
"750","bTV2pERYkkg","Dusskit Gaming","ROAD TO DIAMOND EZ || PLAT GAMEPLAY ||#valoant #valorant india #valorant live","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-27",49,8,NA,0,"PT3H1M5S","hd","false","19:59:46",2,10865
"751","SAf4am_kY_0","Dusskit Gaming","smurfing for subscriber XD || PLAT GAMEPLAY ||#valoant #valorant india #valorant live","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-26",74,12,NA,0,"PT2H30M35S","hd","false","19:16:19",2,9035
"752","-QvgA5cA2-Y","Dusskit Gaming","smurfing for subscriber XD || PLAT GAMEPLAY ||#valoant #valorant india #valorant live","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-25",122,15,NA,0,"PT4H59M13S","hd","false","14:47:27",2,17953
"753","D8GmANrRtxE","Dusskit Gaming","smurfing for subscriber XD || PLAT GAMEPLAY ||#valoant #valorant india #valorant live","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-24",43,5,NA,0,"PT1H57M33S","hd","false","15:53:00",2,7053
"754","Nh-siDNZh7M","Dusskit Gaming","smurfing for subscriber XD || PLAT GAMEPLAY ||#valoant #valorant india #valorant live","HOPE YOU ENJOYED THIS LIVE ,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::
TAGS_#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending #armpower #razegod #valorantnewagent#valorantlive
#valorantindia
#giveaway
#gamingchannel","['valorant live', 'valorant india', 'valorant armpower', 'valorant armpower live', 'indian valorant streamer', 'indian valorant live', 'valorant india live', 'valorant live india', 'valorant live tournament', 'valorant live stream india', 'valorant act 3 battle pass', 'valorant indian servers', 'valorant rank push', 'valorant immortal', 'valo india', 'valorant ranked', 'valorant new episode', 'valorant new act', 'valorant episode 2 act 1', 'valorant yoru', 'yoru gameplay', 'valorant update', 'dusskit', 'dusskit gaming']","2021-07-24",18,4,NA,0,"PT1H8M49S","hd","false","11:13:00",2,4129
"755","GZs94Ndb5Pg","Dusskit Gaming","smurfing for subscriber XD || PLAT GAMEPLAY ||","HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::

ignore tags_
#valorantlive
#valorantindia
#giveaway
#gamingchannel
#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending  #razegod #valorantnewagent #jettmain #reyna main","['#valorantlive', 'VALORANT LIVE', 'VALORANT', 'PLAT GAMEPLAY', 'SMURFING IN VALORANT', 'BINKS', 'FA2', 'TBONE', 'FUNNY VALORANT', 'VALORANT PLAT', 'VALORANT NIGHT STREAM', 'VALORANT LIVE STREAM', 'DUSSKIT GAMING', 'TRENDING', 'LIVESTREAM', 'JETTMAIN', 'REYNA MAIN', 'PLAT REYNA GAMEPLAY', 'VALORANT LIVE INDIA', 'GAMING CHANNEL', 'VALORANT INDIA', 'GIVEAWAY']","2021-07-22",55,8,NA,0,"PT2H30M1S","hd","false","19:54:42",2,9001
"756","b2UJfqJULos","Dusskit Gaming","KYA DIAMOND POHOCH PAYENGE?|| PLAT REACHED! || VALORANT STREAM || #VALORANT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::

ignore tags_
#valorantlive
#valorantindia
#giveaway
#gamingchannel
#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending  #razegod #valorantnewagent #jettmain #reyna main",NA,"2021-07-19",16,6,NA,0,"PT1H26M29S","hd","false","07:04:49",2,5189
"757","4QhI-Rj06A8","Dusskit Gaming","KYA DIAMOND POHOCH PAYENGE?|| PLAT REACHED! || VALORANT STREAM || #VALORANT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::

ignore tags_
#valorantlive
#valorantindia
#giveaway
#gamingchannel
#Valo #valorantlive #RazeMain #Valorantliveindia #valorantindia #valorantindialive #gaming #trending  #razegod #valorantnewagent #jettmain #reyna main",NA,"2021-07-17",42,10,NA,0,"PT3H33M19S","hd","false","13:25:38",2,12799
"758","feFQL24xDmY","Dusskit Gaming","UNIKID- Choose || VALORANT MONTAGE || FUNNY MONTAGE||","HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::","['valorant montage', 'valorant', 'valorant operator montage', 'montage valorant', 'montage', 'valorant highlights', 'valorant edit', 'valorant montage edit', 'ladiff montage', 'valorant moments', 'valorant best moments', 'raze montage', 'best valorant plays', 'valorant best plays', 'ladiff valorant montage', 'valorant montages', 'ladiff valorant', 'valorant jett montage', 'best valorant montage', 'valorant gameplay', 'valorant raze montage', 'best valorant player', 'ladiff', 'tenz', 'binks', 'fa2', 'tbone', 'valorant funny moments']","2021-05-06",96,14,NA,2,"PT2M30S","hd","false","17:42:06",2,150
"759","vCBJPPgFID8","Dusskit Gaming","*GOLD TO PLAT VALORANT LIVE STREAM #VALORANT #PLAT #GOLD #GRIND #NIGHT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-05-03",44,7,NA,0,"PT3H21M41S","hd","false","09:55:07",2,12101
"760","duGUqlqnQgE","Dusskit Gaming","*GOLD TO PLAT VALORANT LIVE STREAM #VALORANT #PLAT #GOLD #GRIND #NIGHT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-05-02",41,13,NA,0,"PT3H22M41S","hd","false","09:51:21",2,12161
"761","brgSIcQmJ30","Dusskit Gaming","*GOLD TO PLAT VALORANT LIVE STREAM #VALORANT #PLAT #GOLD #GRIND #NIGHT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-05-01",45,12,NA,0,"PT3H17M56S","hd","false","10:08:09",2,11876
"762","iOTctOF94zQ","Dusskit Gaming","*ROAD TO PLAT VALORANT LIVE STREAM #VALORANT #PLAT #GOLD #GRIND #NIGHT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-04-29",30,6,NA,0,"PT2H44M37S","hd","false","09:32:10",2,9877
"763","RdU5qO-vF-g","Dusskit Gaming","*ROAD TO PLAT VALORANT LIVE STREAM #VALORANT #PLAT #GOLD","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-04-25",58,11,NA,2,"PT2H50M48S","hd","false","01:43:01",2,10248
"764","kIlRvJCFWuM","Dusskit Gaming","*ROAD TO PLAT VALORANT LIVE STREAM #VALORANT","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-04-24",26,7,NA,0,"PT1H39M24S","hd","false","00:35:43",2,5964
"765","le0DGdiAYdw","Dusskit Gaming","*ROAD TO PLAT VALORANT LIVE STREAM","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-04-23",47,13,NA,0,"PT2H6M40S","hd","false","00:39:17",2,7600
"766","rsqHsDe39YM","Dusskit Gaming","*ROAD TO PLAT VALORANT LIVE STREAM","Support the stream: https://streamlabs.com/dusskitgaming 
HOPE YOU ENJOYED THIS VIDEO,
IF YOU ENJOYED HIT THE LIKE BUTTON ,
DONT FORGET TO SUBSCRIBE THE CHANNEL 
FOR SUCH .EXE VIDEOS AND GAMEPLAYS.


watchout my another funny gameplay video ----
here---  https://youtu.be/iCnK-yRundY​

SUBMIT YOUR FUNNY GAMEPLAY RECORDING HERE-
:::::::::::",NA,"2021-04-22",56,11,NA,0,"PT2H15M6S","hd","false","00:28:35",2,8106
